"","SeedDiff","ORtg1","DRtg1","eFG1","eFGAllowed1","tov1","tovForced1","FT1","FTAllowed1","Rebs1","RebAllowed1","Steals1","StealsAllowed1","Blocks1","BlocksAllowed1","Ast1","AstAllowed1","fgaMin1","fgaMax1","fgaAllowedMin1","fgaAllowedMax1","fgaRange1","fgaAllowedRange1","finalWinPerc1","avgFinishRank1","sdFinishRank1","avgStartRank1","avgFinalRank1","avgRise1","ORtg2","DRtg2","eFG2","eFGAllowed2","tov2","tovForced2","FT2","FTAllowed2","Rebs2","RebAllowed2","Steals2","StealsAllowed2","Blocks2","BlocksAllowed2","Ast2","AstAllowed2","fgaMin2","fgaMax2","fgaAllowedMin2","fgaAllowedMax2","fgaRange2","fgaAllowedRange2","finalWinPerc2","avgFinishRank2","sdFinishRank2","avgStartRank2","avgFinalRank2","avgRise2","sdScore1","sdFGM1","sdFGA1","sdFGM31","sdFGA31","sdFTM1","sdFTA1","sdOR1","sdDR1","sdAst1","sdTO1","sdStl1","sdBlk1","sdPF1","sdScore2","sdFGM2","sdFGA2","sdFGM32","sdFGA32","sdFTM2","sdFTA2","sdOR2","sdDR2","sdAst2","sdTO2","sdStl2","sdBlk2","sdPF2","effRtg","eFgRtg","tovEff","ftEff","rebEff","stlEff","blkEff","defMetric","astEff","paceDiff","sdRankDiff","rankRiseDiff","logRankDiff"
"906",3,1.4794091876383,-0.751892839834473,1.4828762673553,-0.323580662554684,0.494226441082694,0.178519960469449,1.73688235618969,1.05825940900165,-0.91418844895896,-2.30195167758112,-0.110364183917558,0.0594220380215403,0.129527967333351,-0.00399083689948538,-0.385074134426628,-2.30770436356564,45,69,42,66,24,24,0.857142857142857,146.666666666667,15.06967942908,193.4,147.8,45.6,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,8.16661180582846,4.16155600552207,6.53456998116247,3.08204346748774,5.22931794109253,6.18001135294917,7.30216218531506,2.68808602012899,4.86335457703173,3.93277686513839,2.96195636089916,2.25671042348899,1.55413081194768,3.94314431599633,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-4.69080395942774,0.242396390416886,0.51284409014189,-0.597125699361541,0.0101212947143509,-0.10400414107777,0.343589337108883,0.752429286173003,-0.659900948487514,2,1.67367237197514,1.89479408585721,1.12465899760621
"907",4,-0.795415300071845,-1.49333659088808,0.979367946049943,0.533834259078123,-0.163605685364656,0.507369680889885,1.11016358482263,-1.20243695490445,-0.997183429120147,-1.23021964814698,0.0664944871609338,-0.0130276168804373,-0.229870181137927,0.0455458733693538,-1.35693677256764,0.890201769211444,44,63,46,66,19,20,0.714285714285714,164.266666666667,12.7585638839547,190.8,174.2,16.6,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,8.31669932633909,4.22897581610512,4.72364349647318,2.93526209167053,3.4701400434539,4.84386768886105,6.58199514573827,3.24454828844619,4.40359235349544,2.8917242201699,3.20252363542691,2.6638429220396,1.30742479933315,3.30993429309866,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-6.22418469608428,-1.11852685252128,-0.473837756725895,1.0368518931775,-1.14460571488097,0.145304184902699,-0.065345521631234,-0.39387909345443,-4.82966971940561,-3,1.36361706932396,-0.783673363103775,1.28900305351051
"908",5,-1.04458602737775,-0.762866853212259,-2.0890610974601,-0.162298969723289,-0.471550910830232,1.2868104339442,0.356856170738762,0.092252756004561,0.86522811609476,0.902720883556878,0.138430832686476,-0.0323444732310415,0.200824052321436,0.0347675684759404,-0.551334454727524,0.650994475383647,45,82,44,67,37,23,1,165.266666666667,16.9050570061432,145.6,159.2,-13.6,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,8.77363474659543,4.36768435977998,7.05738384011148,2.63818119165458,4.25323406362735,6.16441400296898,7.28628849277875,4.16333199893227,4.27668095606862,3.85227205685164,3.46746785613556,2.89078997276984,2.22261107708929,3.62950869035099,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-7.20382516106602,-3.49082266722992,-1.56122373524579,-1.01114523181538,-1.41513470136993,0.236557386778845,0.376127016721542,-0.9485393317454,-3.7848601077377,15,1.90327984870294,-1.17016533767929,1.19896026250239
"909",-10,11.2363262045533,-3.22886605709921,3.47792612323254,-1.51596384255023,-0.583769331702175,0.0841924192259607,0.88283490725004,-0.407624796680648,3.7383476775209,-1.89899585881591,0.0110388614951883,-0.0136397007678178,0.202963754206655,-0.0805600901160333,2.84199671848669,-1.35002012801896,47,74,48,73,27,25,0.714285714285714,6.66666666666667,2.03306009093025,5.14285714285714,7.85714285714286,-2.71428571428571,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,10.9437062224071,5.40976867785953,7.4516265316986,2.50008912497106,4.81012005068073,5.77419732289326,7.45587136593114,3.82924295445955,5.47136444381156,4.13551635756311,3.91953378580147,3.01629561145559,2.6870323039546,3.76398165939525,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,7.54308627475195,3.42982942628967,-0.47082414139949,0.0147110573811067,4.259701602429,0.0904606431243336,0.493594377198735,0.113230878923578,1.60948566887912,5,-0.78244196539047,-3.21047417850062,-1.80977797473073
"910",-9,9.14939336770579,-4.71822371789794,0.39018804552308,-2.91263898881556,-0.619825098870858,1.2544688456234,1.0610418512172,0.98759518432111,3.80947016740536,-0.781674188230575,0.203679126631498,0.0498877301793086,0.700685600204693,0.056129947419524,1.5311397217918,-1.85502266819335,44,80,47,70,36,23,0.5,6.33333333333333,3.33666500166459,21,6,15,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,12.6369513856223,4.33989371060569,8.07599988815926,2.59962776491732,5.78513110789063,7.00338339891927,8.07768481283368,4.25580722792872,4.93986009335644,4.23491154647315,3.72098993938875,2.80246866979121,3.32254639036523,3.69816323197376,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,6.94551109870322,1.73876649484553,-1.67715633496561,-1.20230197965349,3.21350242172812,0.219573477313517,0.854626185661216,-0.602956671990879,0.803631212358616,14,-0.381642081839167,-0.98499977438903,-2.07944154167984
"911",-6,12.9733359191359,-0.676241711968566,1.72103353772045,-0.469631650772336,-1.87514861607351,0.519560893313482,1.13826241659745,-0.719299398907579,2.67786651855937,0.516625089612026,0.114199510587032,-0.101696398174242,0.223606762196104,-0.076567989262505,3.03876646310548,0.541520604034816,53,77,49,74,24,25,0.875,18.7,3.88112843059037,22.8571428571429,17,5.85714285714286,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,14.6369510532233,5.85296017901565,5.46831976098722,4.2048391489934,6.33079707435317,5.91579569081473,6.13229500405898,3.14629300349881,5.28911995666258,4.667606948089,2.21074533992118,3.39723070611759,1.71645520984235,4.29187232652917,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,6.72747164420397,0.626604648999689,-2.19757189985835,0.581813168955448,0.783599495039534,0.281677989622601,0.510245284334656,-1.40564862590109,-0.0852853185558617,2,-0.238238150809279,-2.43782964258253,-1.03798766685167
"912",-5,4.06085390655186,-8.08943809582447,0.746620859973372,-3.950302342637,0.914196762714714,2.80425507917203,0.828782065997325,0.722074955060301,2.3828890587726,-0.982086294635683,0.386387127630703,0.0094019534592829,0.220547538656227,-0.0186657895401722,0.0919443212191099,-1.75940541470256,47,75,42,68,28,26,0.6,17,1.88982236504614,15,19,-4,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,10.7783277220935,5.24855680019265,8.33166649996666,2.35969951862135,4.36671293058999,5.22414267288583,6.07777870108759,4.83496576403535,5.47203635022482,4.02548698352702,3.51215422109099,3.34816774859434,2.24747332879311,3.80515001894362,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,5.22818601547581,3.13286266311727,-1.69292070692867,-1.16904153561256,1.98733341950047,0.442767255032747,0.449283861072446,-0.800869590823475,-0.731181441704859,6,-0.833588025502799,-2.85798312059645,-0.926762031741451
"913",-2,0.826510094965359,-5.617522285133,0.715217862642794,-2.10794767255284,0.751762332125065,-1.19536363346134,-0.737783996355769,-1.71145945473932,3.3475887937835,-0.456294065560309,-0.0906087457513245,0.0255007471845912,0.235331361413659,-0.0679599544354392,0.665061548948014,-1.68444238095461,45,72,51,80,27,29,0.5,63.6666666666667,14.2461356497957,71.8,65,6.8,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,13.3545049713684,5.42004556617322,5.42825101583457,2.98417543557731,4.79662128561092,3.67809857003712,4.73102269679355,2.43708718337977,4.89220932925116,5.13030951869142,3.37099931231621,2.53498251742223,2.19417272323624,2.89428643008841,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-0.47807360680216,1.25910499570253,2.14426357511505,-0.302073188166028,2.426240925436,-0.0503274120745882,0.513361848725145,2.60729801176561,-0.233027247723905,5,1.56610920997795,-2.25030215851539,0.303186258987746
"914",-1,5.85618029127801,-0.31635299041165,2.69257465559559,1.06665522251862,-1.55878423795845,0.911698955165116,0.173833474151849,-1.27527601550586,-2.30185536637175,0.00748959783720243,0.226124016134148,-0.1093112651343,-0.0371276042081284,-0.0362821978521082,0.993060197781514,1.37672546495855,48,70,46,72,22,26,0.6,59.2666666666667,5.66274374015518,92.6,55.8,36.8,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,9.35232105366946,3.57971981297335,5.35501039808854,2.95259259470436,4.79898979268586,6.97234798067598,8.88755513983662,2.54988116181793,4.88581744657044,4.21307488658818,2.61587519394619,3.10516432005545,2.03007687569021,3.47256563958295,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-0.749572705210863,0.0618588935838741,-2.27334558359492,0.173360843108124,-3.68698689811676,0.401217362129775,0.209225126520027,-1.66290309494512,-2.96619644480357,0,0.17135589354875,1.20831723464479,0.150572858479374
"915",0,-0.480745704906223,-7.57234231217128,0.384273156030865,-1.29831009079487,0.230333634727847,2.05535735532941,-0.788368014511494,0.309141446359073,-1.35320550484591,-1.79746926437631,0.178501465729662,0.030034799496465,-0.000679068874316613,0.0838733397527837,1.96854734692369,-1.43535959294591,43,70,40,63,27,23,0.25,34.1333333333333,6.26631204670392,45,32.5714285714286,12.4285714285714,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,14.0459714692907,5.51244925366153,6.55551663769506,2.95377696976207,4.58158568831304,6.16964473280531,8.15666905053773,3.61894655853722,4.48013086646419,4.64365244872139,3.68738039718557,2.83821132905693,2.35464537429942,4.82924140840414,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,0.16949062036454,0.118522707332636,-1.62788611107292,-2.37325810742015,-0.933378174377407,0.214248747094525,0.125518124248946,-1.28811923972945,0.821375762243079,5,0.294964156187783,-1.33256521223843,-0.387765531008764
"916",3,3.06237381929616,-0.15291546806403,1.5620556726579,-0.228603944277383,-0.420277734105343,-1.09673741831703,-0.744839121024951,-1.15766852761624,1.09652938699051,-0.377679342653804,-0.046104952394049,0.0370767534243428,0.0541278015341892,-0.0364239836760344,2.99148617585822,0.560261650748476,41,74,50,74,33,24,1,131.333333333333,15.0838923863772,136.8,127,9.8,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,10.5919494871999,4.84181596285751,5.7159731004308,3.78943907258693,6.52718673447195,5.48448224124625,6.99160752313627,3.54516315818917,4.28483937678514,4.57533737785664,2.75412913145467,2.74724379785422,2.19503572139084,3.81335372954918,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-3.70681669954033,0.226599077442182,0.873597293740336,-0.862919239958297,0.096566795736499,-0.0173996249570642,0.30062231808627,1.15681998686954,-0.151306652516783,11,1.67550257843409,-1.72748795209674,0.9729860755507
"917",4,-0.603354407836573,-1.60554565924619,0.883843399470248,-1.74387859169247,0.334521378287809,-0.773050136205292,-0.331405463176133,-1.16477226471126,0.595700434439591,-0.959406507649125,-0.0455814939146309,0.0261101582020411,-0.0372941281532581,-0.104340710498043,0.211571465018794,0.35538978025757,46,68,49,74,22,25,0.666666666666667,138.8,9.80670324683217,162.6,139.4,23.2,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,10.9217999563128,4.07896200454022,6.01557911744386,3.76397232783785,5.10529523229235,5.4016053078208,6.56081816356538,2.35045326306905,4.80045153869607,4.33936046682962,4.58741048690538,3.14509548595326,1.73205080756888,4.41197430198537,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,-5.9199147354909,1.06366145166962,1.30470912402175,-0.442381845014451,0.177465008180904,-0.00590957125534448,0.277117115220831,1.57591666798723,-2.7263494928653,0,0.923269495046372,-0.0413452890795289,1.06614648741853
"918",-10,13.7218478738198,-3.28709317657513,3.67709605925352,-2.53773249601017,0.747164052323151,0.170491204561007,1.69788548231518,-1.28836114702075,6.09318853499554,-2.06947667269512,0.0490003233606277,0.0676369681743204,0.456186070199162,-0.101896144135473,6.14707761530978,-1.04104511707779,48,75,52,80,27,28,0.875,3.04761904761905,1.5644868320376,20,2.57142857142857,17.4285714285714,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,10.9908810038432,5.0283509946592,7.34440502729738,2.77498374037728,5.01130628986473,5.92563842390318,7.47193203066949,3.48321669925588,5.27936149112851,4.69279038951546,3.93847514309319,3.02042954766477,2.58819478172799,3.55250909296725,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,10.0868350634944,4.65076801577059,0.773810457290789,1.71049798278636,6.78502327378284,0.0471454360476348,0.768152747210682,1.58910864054911,4.60559155476104,5,-0.957501646927926,-0.683229064538603,-2.92673940206704
"919",-7,6.64603068287467,-4.59309238537173,1.11087409519324,-1.16452207131141,-0.226473363288584,-0.87764362485338,0.507287026859411,-0.239568555011136,3.41238441110228,-2.67572520976478,-0.101922439516213,0.0230872147052842,-0.00929329211271164,-0.11449299179436,2.40022704242635,-2.94681247984885,47,77,50,70,30,20,0.6,15.4761904761905,1.69171651345749,11.5714285714286,15.7142857142857,-4.14285714285714,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,12.7219224894651,5.10154941675692,6.98262051434215,3.1486470895646,5.46956387952989,4.56376565888821,5.97521763674359,4.3702316564666,5.32815608928905,3.26269233767491,4.19164555671377,2.29632712817009,2,3.36202703832846,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,4.31701708134589,0.711335627011552,0.848307871093441,-0.528893064679034,4.71046768695924,-0.0592275733601697,0.315270232557695,1.10435053029097,2.76450834464867,8,-0.907636097333372,-2.82258214220002,-1.11663079417079
"920",-6,6.10867555980841,-10.3289523086416,2.0124942529057,-3.93645541449937,-0.92865637399654,0.982878621927546,-0.45476355854144,0.0789601790952693,3.70952521025333,-3.86875854374326,0.171130826474365,-0.0670184380849267,0.325967734600336,-0.231904443955358,2.90773394034934,-1.63056116830396,46,74,41,74,28,33,0.857142857142857,9.33333333333333,5.35101236527569,9.85714285714286,10,-0.142857142857143,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,10.355705756308,4.89360964215254,6.96956715371625,2.76339711883103,4.63344425930644,3.84735481044225,4.74219501362366,3.78016683746539,4.48059790382462,4.4538633112975,3.12157120271483,3.21038866267293,2.12886955013625,3.51632302686109,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,9.51552188154945,4.38488912791197,-1.71439738639544,-1.80947238418629,6.20064182008878,0.30393134542062,0.767942711431741,-0.642523329543079,1.95576393102677,6,0.104929405467002,-4.48001864758722,-1.56861591791385
"921",-5,4.61681764251926,-3.80346599338318,2.25563754971188,-1.42272684870612,-1.43228980349873,-0.403379010379324,0.320430060732939,-1.19400881692868,-0.824681406716839,-1.23912047203501,0.00467390335080897,-0.0742830347089333,0.0207048305839698,-0.0933695196427797,1.59545491499278,-0.834690829079184,43,73,44,78,30,34,0.75,42.4117647058824,19.890509117194,42.8571428571429,37.7142857142857,5.14285714285714,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,13.5426711134362,6.05577524294813,7.02090474570592,3.27778009703702,4.39379320396532,5.14590085082315,6.0969183849797,2.6656915294252,5.41117253257923,4.56965790831379,3.53065393962355,2.39611754935872,2.43385400552232,3.53553390593274,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,1.49817764900193,2.11430385892491,-0.831773183590756,0.238690231112032,-0.963202868589645,0.14473901892107,0.324144883102796,-0.36288928156689,-0.152385433554565,8,2.25158157478116,-2.59019628254108,-0.241162056816888
"922",-1,3.40842676275862,-7.36374688003888,2.02791751842,-1.53766731722228,-0.219881370390402,0.345363481375486,-0.0110617237608151,-0.559109973416466,-0.180719033669656,-3.01024175258108,0.0313208435503179,-0.0586887056510498,-0.113585967064707,0.0138938205174536,2.04814798471922,-2.62357940356298,43,72,39,65,29,26,0.75,34.8,7.82121656594603,29.1428571428571,26.5714285714286,2.57142857142857,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,12.91394178681,4.9158510349531,6.32319505463217,3.88794663444061,6.74066459184738,5.45755863335971,6.26734153309624,3.11120071555551,4.86174445438928,4.94442229466264,3.38402318302133,2.8329854308861,1.72894398747558,4.41039827036355,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,3.85006765589698,2.00152429614918,-0.368107242237242,-0.727700396893931,1.45188078500362,0.155791630062695,0.0825907452938857,-0.129724866880661,2.08919621065567,7,0.588347676646248,-3.2544156691219,-0.591364486250003
"923",0,4.52887450679402,-3.49592112948161,2.92493342506379,0.228853777978226,-0.456402822790115,-1.3111262961579,0.142337825050351,-0.7941338142997,1.51592523184991,-4.15593209870855,-0.150048822316607,-0.112629027547443,0.00222513556588313,-0.0570682247282329,1.66256411831354,-2.51283576119444,38,76,47,72,38,25,0.4,32.2,4.73889679747754,22.5714285714286,28.5714285714286,-6,3.1918896536945,-3.73021633320602,1.23378345099636,-0.330277088496744,-1.501543724851,-1.30440611532236,-0.259910310330749,-1.53565895688033,0.427722440243219,-0.949919493664594,-0.122235284585087,-0.0564532037237596,-0.283919721332573,-0.0738491884565268,1.14900925757553,-1.433521920051,47,69,47,70,22,23,0.5,50.0666666666667,4.87657178568637,71.6,48,23.6,11.5570580771167,4.8672705473032,7.06985117940433,3.37192711562962,4.81797708855142,5.80155707686557,7.91609222590492,3.42508142906106,5.13474355716519,4.12649451583875,3.2078532666949,2.44553576160528,1.71958984857199,3.58551446496798,10.5796518023073,3.77513084584174,5.86918323346247,3.58641402955624,4.55692784646076,6.31502730734184,7.48676251147489,3.35658556671309,4.37318318651251,4.21186240827458,3.22023174214501,1.99892444197653,1.93385235895519,4.24264068711928,1.10268964937511,1.13201910759246,1.05186108289643,-0.33927700719953,4.29421539665065,0.0283622860921632,0.269363893170163,1.34958726215875,1.59286870188145,16,-0.0313953951495787,-2.40849337781327,-0.518793793415168
